tanggal,longitude,latitude
44361,101.13332367,2.07423997
44362,101.3796538,-0.4341652
44362,101.101032,-0.037837
44362,101.265643,0.112686
44362,103.71846771,0.18884455
44362,101.383162,0.453282
44362,101.355696,0.486648
44362,101.344654,0.494787
44362,101.39795112,0.53079164
44362,101.398567,0.588054
44362,101.26396866666666,0.8340488333333335
44362,101.658926,0.869227
44362,101.249511,0.947739
44362,100.714413,1.098616
44362,101.230455,1.383588
44362,100.3380235,1.4459944999999998
44362,101.01076533333334,1.7101889999999995
44362,101.710565,1.963806
44362,100.80286566666666,2.0052796666666666
44362,100.894467,2.02109
44362,100.6054535,2.1312835
44362,100.60795593,2.13174629
44363,102.75829315185548,0.6861425638198853
44363,102.70484924316406,1.001457691192627
44363,102.26285552978516,1.3436601161956787
44363,102.25333404541016,1.3488507270812988
44363,101.50401306152344,1.9337389469146729
44363,101.5472412109375,1.9367547035217283
44363,100.9560317993164,2.1689469814300537
44363,100.96141052,2.17080426
44363,100.36230469,2.28774953
44364,103.427293,0.020756
44364,103.744786,0.091039
44364,101.65177917480467,1.3828426599502563
44364,100.959472655,2.168451905
44364,100.95922852,2.16991663
44367,101.64028930664062,1.3820191621780396
44367,101.6702117919922,1.3842302560806274
44368,102.24340057,-0.75087088
44368,102.8290786743164,-0.3282287418842315
44368,102.3757095336914,-0.2491007298231125
44368,101.53934479,-0.08049898
44368,103.0892562866211,0.0379832200706005
44368,102.40048217773438,0.1599486172199249
44368,101.8548583984375,0.230384424328804
44368,100.96382904,0.25313294
44368,102.19325256347656,0.4193677306175232
44368,103.01763153076172,0.4589464068412781
44368,100.36972809,0.61582237
44368,102.7648468017578,0.6800351738929749
44368,102.8501968383789,0.7275159358978271
44368,101.81739044189452,0.8663804531097412
44368,101.55663299560548,0.8768361806869507
44368,102.19252014160156,0.8773026466369629
44368,101.20067596435548,1.831731557846069
44368,101.5550537109375,1.9317554235458367
44369,102.01547241,-0.84930408
44369,100.941698075,2.0296381725
44370,103.13034821,-0.43262765
44370,103.13187789916992,-0.4309247881174087
44370,101.48667907714844,-0.0769912302494049
44370,102.70267486572266,0.1042259037494659
44370,102.70322036743164,0.1056779474020004
44370,102.86557006835938,0.1472258120775222
44370,102.2356414794922,0.1631221622228622
44370,102.88778686523438,0.3628617227077484
44370,102.9623565673828,0.3999879360198974
44370,102.9850616455078,0.4084511548280716
44370,103.09285736083984,0.4564898312091827
44370,102.87660217285156,0.5486220121383667
44370,102.05719757080078,0.6126610636711121
44370,102.12313079833984,0.7043435573577881
44370,102.29584503173828,0.7254809141159058
44370,102.85459899902344,0.7263681292533875
44370,102.19374465942384,0.8753031194210052
44370,102.19773864746094,0.8776064515113831
44370,101.7771453857422,0.999535322189331
44370,102.70635986328124,1.0054444074630735
44370,101.62926483154295,1.385004639625549
44370,101.41270446777344,1.481452226638794
44370,100.96407318115234,2.1740927696228027
44371,102.24356842,-0.74993587
44371,103.13233185,-0.43106142
44371,102.2986555,0.9274865
44371,100.61419678,1.45070839
44371,102.333056,1.5426894999999998
44371,100.80600739,1.68040299
44372,102.84353637695312,-0.3805579841136932
44372,102.82520294189452,-0.3778598010540008
44372,102.79065704345705,-0.3335810303688049
44372,102.78572082519533,-0.3255983293056488
44372,102.37745666503906,-0.2520134747028351
44372,102.78679656982422,-0.1414915472269058
44372,102.4103775024414,-0.0122054936364293
44372,103.08272552490234,0.0246130656450986
44372,103.03111775716144,0.0992121597131093
44372,102.69711303710938,0.1025137230753898
44372,102.70862579345705,0.1091841682791709
44372,102.32986068725586,0.5848371386528015
44372,102.11529541015624,0.6937016248703003
44372,102.43096923828124,0.7174487113952637
44372,102.26170349121094,1.343009114265442
44372,100.99058532714844,1.8984166383743288
44373,102.65705872,-0.70596063
44373,101.27887726,1.16253006
44374,102.76762771606444,0.6852025389671326
44374,101.64423370361328,1.3882524967193604
44375,103.14962005615234,-0.3269438147544861
44375,102.81261444091795,-0.1634530574083328
44375,102.86580657958984,0.0764471814036369
44375,102.73033142089844,0.0840130373835563
44375,102.38948822021484,0.158803328871727
44375,102.82302856445312,0.1742610186338424
44375,103.02937316894533,0.4591396152973175
44375,102.28936004638672,0.5008710622787476
44375,102.19093322753906,0.9585287570953368
44375,101.87890625,0.9667192101478576
44375,103.02273559570312,0.9936149716377258
44375,102.7155303955078,1.001214623451233
44376,101.41642761,-0.38946679
44376,102.74801635742188,0.0897297337651252
44377,102.86882781982422,0.1517862528562545
44377,101.44263458251952,1.6747605800628662
44377,101.21028137207033,1.8362524509429927
44378,101.3795865,-0.434199125
44378,101.6827774,-0.13932768
44378,101.149262,-0.118119
44378,101.088399,0.307177
44378,100.769637,0.309948
44378,101.331133,0.312821
44378,100.931047,0.313175
44378,101.50625,0.419617
44378,101.440261,0.429671
44378,101.564706,0.445357
44378,101.456174,0.492306
44378,101.456175,0.492577
44378,101.3975202,0.5307266
44378,101.3973315,0.531106
44378,100.817411,0.61269
44378,101.26401176923076,0.8339062307692308
44378,100.203777,0.866042
44378,101.249511,0.947467
44378,100.277138,0.971845
44378,100.277138,0.972116
44378,100.84693909,1.12322915
44378,100.798805,1.149296
44378,100.411798,1.276772
44378,100.5259552,1.37516403
44378,101.230455,1.383588
44378,101.702005,1.426744
44378,100.909613,1.6417530000000002
44378,100.5358,1.664145
44378,100.468674,1.678576
44378,101.010855,1.710098
44378,100.447713,1.770573
44378,101.717185,1.8907315
44379,102.82476043701172,-0.3235189020633697
44379,102.68402099609376,0.1857940629124641
44379,102.96831512451172,0.4014458954334259
44379,102.85665130615234,0.7222574353218079
44379,100.27183533,0.85181999
44379,101.40907287597656,1.4779468774795532
44379,101.54634094,1.52579784
44379,101.18328094482422,1.8840478658676147
44380,103.290005,-0.674039
44380,103.289735,-0.673768
44380,103.12007266666669,-0.6068813333333333
44380,103.119848,-0.606429
44380,103.033768,-0.567608
44380,102.958598,-0.546967
44380,103.416767,-0.254087
44380,103.114952,-0.2337
44380,103.303044,-0.228299
44380,103.104446,-0.210912
44380,103.205767,-0.192206
44380,103.227601,-0.095358
44380,103.0113635,-0.0707975
44380,103.217228,-0.067415
44380,103.1957522,-0.0331235999999999
44380,103.352643,-0.008275
44380,103.356685,0.0455794999999999
44380,103.447224,0.231842
44380,103.494657,0.234832
44380,103.360162,0.330317
44380,101.88076782,0.34783861
44380,103.370129,0.356907
44380,103.349374,0.377522
44380,103.123818,0.383987
44380,103.327268,0.4112955
44380,103.263626,0.57555
44380,102.8528595,0.72666723
44380,101.9648666381836,1.378282070159912
44380,101.6512222290039,1.3855602741241455
44380,101.77020263671876,1.404534101486206
44380,101.6399154663086,1.49796462059021
44380,101.16307830810548,1.7528406381607056
44380,101.13045501708984,1.7578212022781372
44381,103.09902954,0.47439763
44381,100.53864288330078,0.706666886806488
44382,101.45147705,-0.48449612
44382,100.8495369,1.124636055
44384,102.68889617919922,0.1836709380149841
44384,101.85261535644533,1.4768890937169392
44384,100.77115631,1.58315074
44384,101.5668487548828,1.9255276918411253
44384,101.50831604003906,1.9342104196548464
44384,100.33466339111328,2.306591033935547
44384,100.337405394,2.308413552
44385,101.39453125,-0.14002125
44385,100.65648651,0.25681067
44385,100.74998474,0.47904438
44385,102.85392761,0.72324282
44386,102.79386901855467,-0.325319230556488
44386,102.38047790527344,-0.2045768648386001
44386,102.87141418457033,0.1427850276231765
44386,102.6934585571289,0.1901556700468063
44386,102.85194396972656,0.7268751859664917
44386,102.19561004638672,0.8784464001655579
44392,103.26603699,-0.22271039
44392,102.78987884521484,-0.1146899163722992
44392,103.41744232,0.09793618
44392,100.4096756,1.14094603
44392,101.64305114746094,1.385880947113037
44392,100.68405914,1.69585538
44393,102.17009735,-0.45497102
44393,100.40944672,1.14222085
44393,100.80847931,1.68085825
44394,101.520803,-0.4438805
44394,101.37969523076922,-0.4340921538461538
44394,101.85749817,-0.14362159
44394,101.360597,-0.071187
44394,101.368332,0.40827
44394,100.51344299,0.40903765
44394,101.5511015,0.436414
44394,101.551236,0.436685
44394,100.75027,0.478966
44394,101.012471,0.5161905
44394,101.399372,0.581545
44394,101.399238,0.581816
44394,101.39023,0.619786
44394,101.39023,0.620057
44394,101.094692,0.6322525
44394,101.424464,0.667497
44394,100.510475,0.7065285
44394,100.510476,0.706936
44394,100.416963,0.7578404999999999
44394,100.40728,0.81903
44394,100.40728,0.819302
44394,101.26395929411764,0.8338706470588235
44394,100.413777,0.894731
44394,100.414047,0.895002
44394,100.443802,0.9327956666666668
44394,100.443713,0.933248
44394,100.317777,0.97542425
44394,100.44345093,0.99232394
44394,101.588719,0.9964405
44394,100.6652425,1.1336425
44394,100.198217,1.143644
44394,100.40966797,1.1443578
44394,100.291508,1.170467
44394,100.270768,1.210636
44394,101.110709,1.272221
44394,101.1636715,1.2835685
44394,100.56592277777776,1.4419434444444446
44394,100.338158,1.4457225
44394,100.61376953,1.45288634
44394,101.387216,1.5747525
44394,100.69874875,1.63050475
44394,100.6626155,2.0581065
44394,100.94444500000002,2.243101
44394,100.944355,2.243463
44394,100.904224395,2.289884565
44395,102.09751892,-0.90344054
44395,102.18865967,-0.88223088
44395,102.4384536743164,-0.7730141282081604
44395,102.2416687,-0.75046355
44395,103.31603241,-0.65146506
44395,101.85282898,-0.62649196
44395,101.85084533691406,-0.6238919496536255
44395,101.91526794433594,-0.5725910663604736
44395,102.71263885498048,-0.3459901213645935
44395,102.79186248779295,-0.324161946773529
44395,103.1557159423828,-0.3221535682678222
44395,103.03910064697266,-0.1780643165111541
44395,101.65500641,-0.06465316
44395,100.86815643,0.09664878
44395,102.87274169921876,0.1245835348963737
44395,102.23794555664062,0.163059651851654
44395,102.69263458251952,0.1882235705852508
44395,102.89462280273438,0.370178610086441
44395,102.95326232910156,0.3963942229747772
44395,103.09001922607422,0.4538200199604034
44395,100.6546402,0.48593876
44395,102.29456329345705,0.5038754940032959
44395,102.29325103759766,0.5051149725914001
44395,102.32755661010742,0.5866707563400269
44395,102.11383438110352,0.6959210336208344
44395,102.1998062133789,0.8683748841285706
44395,103.0433120727539,0.9898605942726136
44395,103.00446319580078,0.9936369061470032
44395,100.35141373,1.86941594
44395,100.52442932,1.99929738
44396,100.29058075,1.30571747
44396,101.7481460571289,1.4004491567611694
44396,100.615097045,1.44969851
44396,100.52359009,1.99836469
44396,100.532649995,2.06446469
44396,100.52366638183594,2.0667521953582764
44396,100.54647064208984,2.0699164867401123
44396,100.53566742,2.0719069875
44396,100.54706192016602,2.0730520486831665
44396,100.548583984,2.073124886
44396,100.54104232788086,2.0743155479431152
44396,100.53741073608398,2.075876832008362
44396,100.95750427,2.21319723
44397,102.13291931,-0.82772845
44397,102.8710479736328,0.1175278723239898
44397,102.8727798461914,0.1227516531944274
44397,100.64385833740236,0.4596406877040863
44397,101.61736298,0.68638569
44397,101.27890015,1.16256964
44397,100.61594391,1.45167768
44397,101.40325927734376,1.4818077087402344
44397,100.8057785,1.67957723
44397,101.19994354248048,1.935909390449524
44397,101.51239776611328,1.9365005493164065
44397,100.52671814,2.06428933
44397,100.5256786325,2.06631738
44397,100.52432305428567,2.066384247857143
44397,100.52350616455078,2.066997766494751
44397,100.53536224,2.072870015
44397,100.55653381333332,2.073022046666667
44397,100.54845470777778,2.0750749505555555
44397,100.54997634887695,2.075400829315185
44398,102.13519287,-0.82379854
44398,102.214385985,-0.56879729
44398,101.79473877,-0.5053404
44398,101.68693161,-0.157533475
44398,102.72915649414062,0.0864414349198341
44398,101.37117767333984,0.1686818301677703
44398,102.68950653076172,0.1859044283628463
44398,100.64366149902344,0.457511842250824
44398,100.64697774166667,0.4616018699999999
44398,102.34530639648438,1.0274677276611328
44398,101.85075378417967,1.4755779504776
44398,101.40797424316406,1.481004238128662
44398,100.52161625428572,2.06698908
44398,100.53884696960448,2.0695441365242004
44398,100.55538431666666,2.07481432
44398,100.54335785,2.07716799
44398,100.5322284725,2.0861138125
44398,100.53580093383788,2.0910717248916626
44398,100.54187520333332,2.0955213733333333
44399,102.05525588989258,-0.878414586186409
44399,102.79421997070312,-0.3293302655220032
44399,100.89250946,0.10068602
44399,102.59390258789062,0.2338365912437439
44399,101.10680389,0.32881486
44399,100.64665222,0.46471467
44399,102.0351104736328,0.515053391456604
44399,102.43952178955078,0.7121794819831848
44399,100.40386963,0.7590096
44399,103.14899826,0.8797983549999999
44399,101.84933471679688,0.9580100774765016
44399,101.87952423095705,0.962541937828064
44399,101.9491195678711,1.353255271911621
44399,101.63644409179688,1.379150390625
44399,101.62999725341795,1.3810739517211914
44399,101.7523956298828,1.399599313735962
44399,101.85889434814452,1.4748072624206543
44399,101.84821319580078,1.4751276969909668
44399,101.12200927734376,1.7511640787124634
44399,101.51222229003906,1.9260461330413816
44399,101.50936126708984,1.931156635284424
44399,100.5070571899414,2.062803030014038
44399,100.52043628625,2.06690052125
44399,100.55297660875,2.0735858075
44399,100.53864288330078,2.0789433121681213
44399,100.53022003173828,2.0852346420288086
44399,100.535865306875,2.0890296106250004
44399,100.542007445,2.09122205
44399,100.77718353,2.238765
44399,100.32302856,2.42568183
44400,102.3210220336914,-0.887168675661087
44400,101.45285034,-0.48466468
44400,103.03277587890624,-0.1762728691101074
44400,101.07607269,0.07581331
44400,102.70411682128906,0.1029907688498497
44400,101.23808289,0.11083397
44400,102.88385772705078,0.1213720813393592
44400,102.39860534667967,0.1587704122066497
44400,102.69107818603516,0.1850797683000564
44400,101.8539810180664,0.2266352921724319
44400,102.37310791015624,0.242974042892456
44400,102.6819839477539,0.2897601723670959
44400,100.6436538696289,0.4652819633483886
44400,100.82315826416016,0.4690462052822113
44400,102.87537384033205,0.548708438873291
44400,102.7624740600586,0.6800318360328674
44400,102.30236053466795,0.723627507686615
44400,102.851222995,0.72456944
44400,100.19193268,0.84096664
44400,102.19841766357422,0.8781216740608215
44400,103.14907837,0.8813627049999999
44400,101.87848663330078,0.9690220952033995
44400,101.24458313,0.98630214
44400,103.04863739013672,0.9940831065177916
44400,100.35712432861328,0.9942838549613952
44400,103.017822265625,0.998540699481964
44400,100.23258209,1.14877701
44400,100.35453033447266,1.8679633140563965
44400,100.523576356,2.0653429020000003
44400,100.55191040039062,2.073387066523234
44400,100.5458410347619,2.074794587142857
44400,100.538556098938,2.0782337486743927
44400,100.54025704428572,2.0946707042857144
44400,101.18547821044922,2.1152994632720947
44400,101.19025421,2.11709857
44400,100.89620209,2.286129
44401,102.348854065,-0.923630385
44401,100.92529297,0.1114419199999999
44401,100.659828185,0.271991
44401,101.60897064,0.29371595
44401,101.5113754272461,1.1511874198913574
44401,100.52481842,2.06560147
44401,100.55762482,2.07319307
44401,100.536907195,2.081701515
44401,100.539512635,2.09627831
44402,102.57842254638672,-0.9433443546295166
44402,102.32814789,-0.87695706
44402,102.33151435852052,-0.8741163611412048
44402,102.33833313,-0.86837417
44402,102.81238555908205,-0.8558792471885681
44402,102.8128776550293,-0.8538895845413208
44402,102.8134613,-0.8536787
44402,102.32364654541016,-0.8521171808242798
44402,102.85401917,-0.80763847
44402,101.71263123,-0.74741447
44402,103.15603637695312,-0.3205747306346893
44402,102.37804794311523,-0.2090788334608078
44402,102.3796157836914,-0.2060723900794983
44402,101.59727478027344,-0.1364122182130813
44402,103.01104736,-0.07479634
44402,100.92003632,0.10915834
44402,102.8318099975586,0.1871619075536728
44402,102.84098815917967,0.1959362626075744
44402,102.23048400878906,0.3685506880283355
44402,102.07263946533205,0.4747560322284698
44402,102.87470245361328,0.5401743054389954
44402,102.3305892944336,0.5847538709640503
44402,102.3318862915039,0.5939047932624817
44402,101.61891174,0.68585664
44402,102.11692810058594,0.698848307132721
44402,102.44620513916016,0.7115594148635864
44402,102.90339660644533,0.7117825448513031
44402,102.29866027832033,0.718018651008606
44402,102.70672607421876,1.0067085027694702
44402,100.67623901367188,1.3586578369140625
44402,101.52115631103516,1.7561979293823242
44402,101.523822785,1.76412821
44402,100.52526092529295,2.063297748565674
44402,100.52009201,2.064647855
44402,100.556415555,2.0729243775
44402,100.53825378,2.094204545
44403,102.252428,-0.901954
44403,101.91796875,-0.86690128
44403,101.6838175,-0.8370815
44403,102.13646698,-0.82296264
44403,101.823838,-0.678447
44403,101.823894,-0.678125
44403,102.7124655,-0.59027
44403,101.89071655,-0.58454698
44403,102.29288483,-0.58336467
44403,101.9169185,-0.5648135000000001
44403,101.917003,-0.5643575000000001
44403,101.99282074,-0.52434546
44403,101.826096,-0.493898
44403,102.477745,-0.4888915
44403,101.85584975,-0.4775165
44403,102.96591,-0.424637
44403,101.403856,-0.417834
44403,101.5923905,-0.3451725
44403,102.0010425,-0.216159
44403,102.125859,0.044321
44403,102.89546967,0.26304036
44403,103.60517883,0.30520427
44403,101.38462067,0.48184621
44403,103.254187,0.599963
44403,103.1019985,0.769591
44403,103.112048,0.888277
44403,102.298656,0.927351
44403,102.58721825,1.0177269999999998
44403,102.43673,1.060858
44403,100.84802246,1.12502372
44403,102.7846225,1.132458
44403,101.941993,1.507875
44403,102.24526799999998,1.5571892
44403,101.52403259333332,1.76367847
44403,100.39311218,2.0115006
44403,100.53575134,2.09812188
44404,102.06223297,-0.8827365
44404,102.13043213,-0.86880147
44404,102.67607117,-0.86819941
44404,102.1296196,-0.86430171
44404,102.15396118,-0.85686576
44404,102.199646,-0.84558785
44404,102.19667053,-0.84048218
44404,101.97161865,-0.69786024
44404,101.45144653,-0.48212236
44404,102.63734436,-0.4771415
44404,102.17199707,-0.45510975
44404,101.82849121,-0.45463479
44404,102.88840103,-0.4191518899999999
44404,102.7833480834961,-0.3296355307102203
44404,102.79539489746094,-0.3294768631458282
44404,102.37110137939452,-0.2476522326469421
44404,102.37762451171876,-0.2036001682281494
44404,103.64089965820312,0.1632145047187805
44404,103.64176941,0.16660991
44404,102.68220520019533,0.1848789602518081
44404,102.6849136352539,0.1864974051713943
44404,101.8523406982422,0.2278078347444534
44404,102.1510009765625,0.304057776927948
44404,102.159168245,0.3154862699999999
44404,102.29234313964844,0.4973182678222656
44404,102.32523345947266,0.582735538482666
44404,101.97371674,0.64323175
44404,102.1186981201172,0.6900030374526978
44404,102.30329132080078,0.7203574776649475
44404,103.1054229736328,0.7783270478248596
44404,103.10474565333332,0.7796448655555556
44404,101.8012466430664,0.8770483732223511
44404,101.96768188476562,0.9057361483573914
44404,101.46437072753906,0.9168091416358948
44404,101.8741226196289,0.9657838344573976
44404,100.3392334,0.97957551
44404,100.67598724365234,1.3633967638015747
44404,102.23438263,1.46846533
44404,101.2925237,1.7490421166666668
44404,101.29459762573242,1.749468445777893
44404,101.292099,1.75956297
44404,101.52565765,1.76433206
44405,102.22040558,-0.89785838
44405,102.35330963134766,-0.8929820656776428
44405,102.1937561,-0.88547146
44405,102.19176483,-0.88461846
44405,102.17610931,-0.86056763
44405,102.22624969,-0.84281391
44405,102.31513977,-0.75805718
44405,102.72420502,-0.71663719
44405,101.99875641,-0.69037163
44405,101.99885559,-0.68981111
44405,102.09352112,-0.6865437
44405,102.09113693,-0.68500629
44405,102.0934600830078,-0.6806949973106384
44405,102.41728973,-0.5932796
44405,102.88808949666668,-0.4204269433333333
44405,103.0715332,-0.41971096
44405,102.88792419,-0.41718277
44405,102.88645172,-0.41689658
44405,101.87650299,-0.41040367
44405,103.24365234,-0.39713776
44405,101.69139862,-0.21450076
44405,101.78656769,-0.19333538
44405,102.80912017822266,-0.1233590990304946
44405,101.73289871,-0.084398485
44405,101.72923279,-0.08134758
44405,103.10001373,-0.060440555
44405,101.98220825,-0.05929261
44405,103.05944061,-0.05799321
44405,103.03909302,-0.04387636
44405,101.59767150878906,0.0033624379429966
44405,101.61386108398438,0.0041899229399859
44405,101.6142807,0.00662394
44405,101.61525726333332,0.00916367
44405,101.61444855,0.00998352
44405,101.61444092,0.01257275
44405,101.611732485,0.013554655
44405,102.74552917480467,0.0875208005309104
44405,102.71370697021484,0.0955493599176406
44405,102.7031478881836,0.1900838166475296
44405,102.88146973,0.22001608
44405,103.00896454,0.30381316
44405,103.0093689,0.30618414
44405,103.01383972285716,0.3072902942857143
44405,103.01181412,0.3082730775
44405,103.60739899,0.3104533
44405,103.00391387939452,0.4457558691501617
44405,100.91469574,0.49574015
44405,103.17245483,0.5481323
44405,103.10830307,0.77113867
44405,103.106987,0.7754695433333333
44405,103.1059856425,0.7767153525000001
44405,103.10704041,0.77961254
44405,103.13683319,0.85350186
44405,100.4337616,0.90442652
44405,102.18508911132812,0.9526432156562804
44405,101.84957122802734,0.9532970190048218
44405,101.87052154541016,0.956254780292511
44405,101.8821792602539,0.9665058255195618
44405,101.12625122,1.06417513
44405,100.30275726,1.10164082
44405,101.62424469,1.11938703
44405,100.84708405,1.12392747
44405,101.08273315,1.13852119
44405,100.8418808,1.2108376
44405,100.83977509,1.21236074
44405,100.83238983154295,1.2807193994522097
44405,100.83439636,1.28105295
44405,101.96627044677734,1.37335467338562
44405,101.65038299560548,1.3819971084594729
44405,100.56300354,1.38570607
44405,100.63487497965497,1.3967229127883911
44405,100.63761139,1.39819276
44405,100.639133455,1.398961125
44405,101.85227966308594,1.4660627841949463
44405,101.31015014648438,1.5443308353424072
44405,100.80626678,1.68199384
44405,101.31706238,1.70602989
44405,101.29200999333334,1.74721352
44405,101.29263305571428,1.7519748214285713
44405,101.29165649,1.75247359
44405,101.290607453,1.754954113
44405,101.29738235473631,1.755066990852356
44405,101.2947489420573,1.755169113477071
44405,101.2848072052002,1.7558031976222992
44405,101.29167175,1.75730109
44405,101.27496337890624,1.760097861289978
44405,101.14263153076172,1.7618718147277832
44405,100.98698044,1.78260529
44405,101.5197410583496,1.9340240955352783
44405,101.29286957,2.01909924
44406,102.30975341796876,-0.900239109992981
44406,102.3300323486328,-0.8972855806350708
44406,102.32552338,-0.89381582
44406,102.56627655,-0.8696205
44406,101.68347931,-0.838466465
44406,102.26416016,-0.79861015
44406,102.65625763,-0.70937067
44406,102.11019135,-0.55337352
44406,102.88711548,-0.42069089
44406,103.07772827,-0.21698123
44406,103.04769134521484,-0.1770738065242767
44406,101.84689331054688,-0.1518752425909042
44406,101.85420227,-0.15051638
44406,101.85085297,-0.15045795
44406,101.68775939941406,-0.128189705312252
44406,101.72682953,-0.08808782
44406,101.730400085,-0.0778999
44406,103.10032654,-0.06081267
44406,103.09875488,-0.06077508
44406,101.35722351,-0.043324
44406,101.50344849,0.03272147
44406,101.5191650390625,0.1426190435886383
44406,101.52396392822266,0.1489110887050628
44406,102.3996353149414,0.1614467799663543
44406,103.64118958,0.16502534
44406,102.70040893554688,0.1863822638988495
44406,102.69159698486328,0.189297616481781
44406,102.87992859,0.21955478
44406,101.85400390625,0.221672773361206
44406,103.014381409,0.308983719
44406,103.02149963378906,0.3124971985816955
44406,103.01277161,0.313055015
44406,103.01610565,0.31498784
44406,103.00774383544922,0.3156857192516327
44406,102.96878814697266,0.3999143838882446
44406,102.28337097167967,0.4958723187446594
44406,101.96964264,0.60979378
44406,102.7737274169922,0.6783736050128937
44406,102.75325012207033,0.6819853186607361
44406,102.74525451660156,0.6843138933181763
44406,102.8463897705078,0.721500039100647
44406,103.10685856833332,0.77322469
44406,103.106236268,0.775247158
44406,102.16609191894533,0.9494000673294068
44406,102.99967193603516,0.9928438067436218
44406,103.01811981201172,0.9955108761787416
44406,101.12596893,1.06552899
44406,101.54878998,1.26536131
44406,101.2801284790039,1.7541139523188274
44406,101.30017852783205,1.755498290061951
44406,101.2903289775,1.7587146725
44406,101.11087036,2.09303546
44407,101.86724599,-0.7338841766666667
44407,101.86749268,-0.73038083
44407,102.31536102,-0.41862139
44407,103.41291809,-0.20478715
44407,101.70630646,-0.16027834
44407,101.84993744,-0.15298136
44407,101.85409546,0.00525836
44407,101.85496521,0.00674923
44407,101.85430908203124,0.2267842441797256
44407,103.01239776611328,0.3160186856985092
44407,103.17079163,0.58143622
44407,101.97240448,0.6083854099999999
44407,100.4338913,0.75037444
44407,103.09597778320312,0.7688082456588745
44407,103.10691452,0.7744439249999999
44407,101.4544906616211,0.9154489040374756
44407,101.8564910888672,1.4749590158462524
44408,102.33615112,-0.86296332
44408,103.19807434,-0.54368335
44408,102.97158051,-0.52519435
44408,103.28872681,-0.26315114
44408,103.54772949,0.06772374
44408,101.29076385,1.7512542
44408,101.289478305,1.759770335
44409,101.12501525878906,1.062337875366211
44409,100.11146545410156,1.0743716955184937
44409,100.68341827,1.3706888
44409,101.40596389770508,1.485155701637268
44410,102.57077026,-1.05036092
44410,101.11901855,-0.16220158
44410,101.183063,0.3476603333333333
44410,101.260845,0.402606
44410,101.424464,0.667768
44410,100.442844,0.770992
44410,101.26397425,0.8340261874999999
44410,100.1958375,0.904849
44410,100.445344,0.967978
44410,100.315152,0.983226
44410,100.3667815,1.001589
44410,100.31071325,1.00697125
44410,100.516622,1.025919
44410,101.12692261,1.06844634
44410,100.6251564,1.080897275
44410,100.607479095,1.0899903750000002
44410,100.231918,1.146886
44410,100.68499633333332,1.189157
44410,101.187541,1.3086354999999998
44410,101.246032,1.326077
44410,100.68301392,1.36127901
44410,100.68641153666668,1.3621333833333331
44410,100.686548,1.363964
44410,100.63973925,1.4048955000000003
44410,101.394224,1.576236
44410,100.80764771,1.68081975
44410,100.53314209,1.686427115
44410,100.68465,1.69495
44410,100.94097137,2.22885036
44410,100.79985046,2.24887896
44411,102.6567688,-0.71002501
44411,101.57145690917967,0.160218209028244
44411,102.960205078125,0.396264910697937
44411,101.87229919433594,0.9589527249336244
44411,100.67752838,1.19406033
44411,101.89608001708984,1.290824294090271
44411,102.25734329223631,1.3433315753936768
44411,100.63972473,1.40504491
44411,101.334060665,1.67371774
44411,100.91306305,1.71523809
44411,101.20304870605467,1.8328412771224976
44411,101.51355743408205,1.9282459020614624
44413,102.76787567138672,0.673041582107544
44413,102.75211715698242,0.681814432144165
44413,101.86607360839844,0.954267919063568
44413,102.25603485107422,1.342507243156433
44413,101.63273620605467,1.3779003620147705
44413,101.41079711914062,1.4887577295303345
44414,101.45426178,-0.48402435
44414,102.95989990234376,-0.2249727249145507
44414,101.87195587,-0.17364429
44414,102.70378875732422,0.1817642152309417
44414,102.32893371582033,0.5863502025604248
44414,102.76754760742188,0.6755762696266174
44414,101.9741668701172,1.3623416423797607
44414,100.52759552,1.37419951
44414,101.65086364746094,1.3831803798675537
44414,100.54012299,1.80996859
44414,100.39347839,2.01469898
44415,102.33541107,-0.83515158
44415,101.70588684,-0.177120895
44415,102.79031372070312,-0.1613754630088806
44415,101.35840607,-0.04473652
44415,102.6897201538086,0.1875291466712951
44416,102.21764946,-0.8580850800000001
44416,102.17140198,-0.45752499
44416,102.36742401123048,0.2393119931221008
44417,100.140973,0.888042
44417,100.13397,0.907311
44417,100.61566162,1.44807422
44417,100.77833557,2.23065519
44418,102.17180634,-0.4596833
44418,103.15805053710938,-0.3191290944814682
44418,102.96768188476562,-0.1799502819776535
44418,102.76872253417967,-0.1122178062796592
44418,102.76162719726562,0.0922590345144271
44418,102.81946563720705,0.1758953630924224
44418,102.2873077392578,0.4740220904350281
44418,102.1146354675293,0.6978803277015686
44418,101.9706573486328,0.9080837965011596
44418,100.48148346,0.942583885
44418,102.25931549072266,1.344645619392395
44418,101.67699432373048,1.3841729164123535
44418,101.87190628051758,1.4754831194877625
44419,101.45249176,-0.48399276
44419,101.70274166666668,-0.1581993333333333
44419,102.891672,0.7939025
44420,103.03933715820312,-0.1774929165840149
44420,101.70078278,-0.17532666
44420,103.51587677001952,0.0957929193973541
44420,102.9004898075,0.242911715
44420,102.296142578125,0.5031164884567261
44420,102.32899475097656,0.5884649753570557
44420,100.8056488,1.68257368
44420,101.51602172851562,1.9291933178901672
44421,102.1478653,-0.83849841
44421,101.41707611,-0.53064835
44421,101.31918335,-0.20480947
44421,101.69915009,-0.17343158
44421,101.72019577,-0.10734282
44421,101.23557281,0.11242415
44421,101.41722107,0.28989035
